iso_code,location,date,new_cases,aged_65_older,hosp_patients,icu_patients,people_vaccinated,population,days,percentage_population,weeks
CZE,Czechia,2021-08-25,254.0,19.027,73.0,14.0,5920553.0,10724553.0,16,0.5520559225172369,2
CZE,Czechia,2021-08-26,248.0,19.027,71.0,12.0,5928988.0,10724553.0,17,0.5528424354842575,2
CZE,Czechia,2021-08-27,213.0,19.027,62.0,10.0,5939293.0,10724553.0,18,0.5538033146929294,2
CZE,Czechia,2021-08-28,187.0,19.027,56.0,10.0,5942006.0,10724553.0,19,0.554056285609293,2
CZE,Czechia,2021-08-29,131.0,19.027,55.0,8.0,5944407.0,10724553.0,20,0.5542801644040549,2
CZE,Czechia,2021-08-30,82.0,19.027,61.0,9.0,5952920.0,10724553.0,21,0.5550739504014759,3
CZE,Czechia,2021-08-31,245.0,19.027,56.0,6.0,5960569.0,10724553.0,22,0.5557871736006154,3
CZE,Czechia,2021-09-01,287.0,19.027,63.0,9.0,5966445.0,10724553.0,23,0.5563350752241142,3
CZE,Czechia,2021-09-02,262.0,19.027,66.0,11.0,5973254.0,10724553.0,24,0.5569699734804798,3
CZE,Czechia,2021-09-03,308.0,19.027,64.0,11.0,5982796.0,10724553.0,25,0.5578597075327988,3
CZE,Czechia,2021-09-04,308.0,19.027,61.0,8.0,5984852.0,10724553.0,26,0.5580514171546357,3
CZE,Czechia,2021-09-05,205.0,19.027,69.0,7.0,5986883.0,10724553.0,27,0.5582407956769854,3
CZE,Czechia,2021-09-06,138.0,19.027,92.0,12.0,5993067.0,10724553.0,28,0.558817416446168,4
CZE,Czechia,2021-09-07,394.0,19.027,97.0,16.0,5997419.0,10724553.0,29,0.55922321424492,4
CZE,Czechia,2021-09-08,590.0,19.027,102.0,15.0,6003066.0,10724553.0,30,0.5597497629971151,4
CZE,Czechia,2021-09-09,373.0,19.027,113.0,15.0,6009711.0,10724553.0,31,0.5603693692408439,4
CZE,Czechia,2021-09-10,421.0,19.027,117.0,15.0,6017357.0,10724553.0,32,0.5610823127080448,4
CZE,Czechia,2021-09-11,451.0,19.027,115.0,17.0,6019214.0,10724553.0,33,0.5612554667779627,4
CZE,Czechia,2021-09-12,253.0,19.027,127.0,20.0,6020326.0,10724553.0,34,0.5613591540831585,4
CZE,Czechia,2021-09-13,136.0,19.027,157.0,22.0,6025739.0,10724553.0,35,0.5618638837441523,5
CZE,Czechia,2021-09-14,487.0,19.027,164.0,26.0,6031107.0,10724553.0,36,0.5623644174260689,5
CZE,Czechia,2021-09-15,555.0,19.027,168.0,30.0,6036288.0,10724553.0,37,0.5628475144838204,5
CZE,Czechia,2021-09-16,524.0,19.027,166.0,32.0,6041571.0,10724553.0,38,0.5633401224274802,5
CZE,Czechia,2021-09-17,554.0,19.027,182.0,34.0,6048113.0,10724553.0,39,0.5639501245413212,5
CZE,Czechia,2021-09-18,443.0,19.027,161.0,31.0,6049835.0,10724553.0,40,0.5641106906740075,5
CZE,Czechia,2021-09-19,304.0,19.027,164.0,28.0,6050774.0,10724553.0,41,0.5641982467707511,5
CZE,Czechia,2021-09-20,182.0,19.027,185.0,30.0,6054764.0,10724553.0,42,0.5645702902489269,6
CZE,Czechia,2021-09-21,487.0,19.027,180.0,28.0,6058908.0,10724553.0,43,0.5649566932999446,6
CZE,Czechia,2021-09-22,597.0,19.027,182.0,27.0,6063069.0,10724553.0,44,0.5653446814986135,6
CZE,Czechia,2021-09-23,525.0,19.027,183.0,28.0,6068033.0,10724553.0,45,0.5658075446128151,6
CZE,Czechia,2021-09-24,484.0,19.027,188.0,31.0,6073772.0,10724553.0,46,0.5663426718111235,6
CZE,Czechia,2021-09-25,496.0,19.027,188.0,35.0,6075261.0,10724553.0,47,0.566481512096588,6
CZE,Czechia,2021-09-26,411.0,19.027,197.0,32.0,6075999.0,10724553.0,48,0.5665503261534537,6
CZE,Czechia,2021-09-27,256.0,19.027,229.0,38.0,6079856.0,10724553.0,49,0.5669099681823568,7
CZE,Czechia,2021-09-28,668.0,19.027,226.0,42.0,6080211.0,10724553.0,50,0.5669430697950768,7
CZE,Czechia,2021-09-29,470.0,19.027,253.0,39.0,6083976.0,10724553.0,51,0.5672941333778666,7
CZE,Czechia,2021-09-30,731.0,19.027,251.0,37.0,6088458.0,10724553.0,52,0.5677120528939528,7
CZE,Czechia,2021-10-01,923.0,19.027,244.0,30.0,6092706.0,10724553.0,53,0.5681081533188376,7
CZE,Czechia,2021-10-02,822.0,19.027,234.0,36.0,6093748.0,10724553.0,54,0.568205313545469,7
CZE,Czechia,2021-10-03,556.0,19.027,247.0,37.0,6094452.0,10724553.0,55,0.5682709573070318,7
CZE,Czechia,2021-10-04,317.0,19.027,302.0,42.0,6097493.0,10724553.0,56,0.568554512248669,8
CZE,Czechia,2021-10-05,803.0,19.027,302.0,53.0,6100575.0,10724553.0,57,0.5688418901934654,8
CZE,Czechia,2021-10-06,1106.0,19.027,326.0,69.0,6104058.0,10724553.0,58,0.5691666589740384,8
CZE,Czechia,2021-10-07,1048.0,19.027,316.0,62.0,6107298.0,10724553.0,59,0.5694687694675946,8
CZE,Czechia,2021-10-08,997.0,19.027,344.0,64.0,6112057.0,10724553.0,60,0.5699125175660001,8
CZE,Czechia,2021-10-09,1013.0,19.027,333.0,58.0,6113289.0,10724553.0,61,0.5700273941487352,8
CZE,Czechia,2021-10-10,669.0,19.027,350.0,61.0,6114226.0,10724553.0,62,0.5701147637575198,8
CZE,Czechia,2021-10-11,335.0,19.027,425.0,78.0,6117116.0,10724553.0,63,0.5703842388582536,9
CZE,Czechia,2021-10-12,3925.0,19.027,444.0,89.0,6119877.0,10724553.0,64,0.5706416854856329,9
CZE,Czechia,2021-10-13,1529.0,19.027,470.0,90.0,6123303.0,10724553.0,65,0.5709611393593746,9
CZE,Czechia,2021-10-14,-1096.0,19.027,496.0,97.0,6126887.0,10724553.0,66,0.5712953257818764,9
CZE,Czechia,2021-10-15,1535.0,19.027,526.0,94.0,6131997.0,10724553.0,67,0.5717718025170839,9
CZE,Czechia,2021-10-16,1785.0,19.027,515.0,89.0,6133365.0,10724553.0,68,0.57189936028103,9
CZE,Czechia,2021-10-17,1169.0,19.027,541.0,95.0,6134683.0,10724553.0,69,0.5720222558460012,9
CZE,Czechia,2021-10-18,791.0,19.027,662.0,108.0,6138665.0,10724553.0,70,0.572393553372341,10
CZE,Czechia,2021-10-19,2530.0,19.027,725.0,113.0,6142122.0,10724553.0,71,0.5727158978094472,10
CZE,Czechia,2021-10-20,3269.0,19.027,795.0,117.0,6146886.0,10724553.0,72,0.5731601121277502,10
CZE,Czechia,2021-10-21,3293.0,19.027,838.0,125.0,6154466.0,10724553.0,73,0.5738669014923046,10
CZE,Czechia,2021-10-22,3638.0,19.027,919.0,129.0,6164793.0,10724553.0,74,0.5748298320685253,10
CZE,Czechia,2021-10-23,4244.0,19.027,927.0,133.0,6168439.0,10724553.0,75,0.5751697996177556,10
CZE,Czechia,2021-10-24,2768.0,19.027,990.0,150.0,6171117.0,10724553.0,76,0.575419506994837,10
CZE,Czechia,2021-10-25,1829.0,19.027,1172.0,171.0,6181450.0,10724553.0,77,0.5763829970349347,11
CZE,Czechia,2021-10-26,4265.0,19.027,1293.0,181.0,6193167.0,10724553.0,78,0.5774755367426503,11
CZE,Czechia,2021-10-27,6307.0,19.027,1394.0,189.0,6207555.0,10724553.0,79,0.5788171311195908,11
CZE,Czechia,2021-10-28,5842.0,19.027,1388.0,194.0,6210891.0,10724553.0,80,0.5791281930351783,11
CZE,Czechia,2021-10-29,4385.0,19.027,1573.0,202.0,6225157.0,10724553.0,81,0.5804584116466206,11
CZE,Czechia,2021-10-30,5735.0,19.027,1593.0,222.0,6229646.0,10724553.0,82,0.5808769838705632,11
CZE,Czechia,2021-10-31,5081.0,19.027,1726.0,259.0,6233368.0,10724553.0,83,0.5812240379622349,11
CZE,Czechia,2021-11-01,2752.0,19.027,2098.0,292.0,6248298.0,10724553.0,84,0.5826161705760604,12
CZE,Czechia,2021-11-02,7637.0,19.027,2276.0,303.0,6263502.0,10724553.0,85,0.5840338520402668,12
CZE,Czechia,2021-11-03,9936.0,19.027,2474.0,324.0,6280481.0,10724553.0,86,0.5856170415680728,12
CZE,Czechia,2021-11-04,9480.0,19.027,2640.0,339.0,6298579.0,10724553.0,87,0.5873045711089311,12
CZE,Czechia,2021-11-05,8447.0,19.027,2759.0,374.0,6321161.0,10724553.0,88,0.5894102066538345,12
CZE,Czechia,2021-11-06,9241.0,19.027,2767.0,388.0,6327575.0,10724553.0,89,0.5900082735383004,12
CZE,Czechia,2021-11-07,5766.0,19.027,2905.0,411.0,6331561.0,10724553.0,90,0.5903799440405582,12
CZE,Czechia,2021-11-08,2997.0,19.027,2905.0,411.0,6347509.0,10724553.0,91,0.5918669990255072,13
CZE,Czechia,2021-11-09,9282.0,19.027,2905.0,411.0,6361703.0,10724553.0,92,0.5931905040704261,13
CZE,Czechia,2021-11-10,14579.0,19.027,2905.0,411.0,6376921.0,10724553.0,93,0.5946094909503454,13
CZE,Czechia,2021-11-11,13536.0,19.027,2905.0,411.0,6391633.0,10724553.0,94,0.5959812963766415,13
CZE,Czechia,2021-11-12,10414.0,19.027,2905.0,411.0,6410647.0,10724553.0,95,0.597754237402715,13
CZE,Czechia,2021-11-13,14237.0,19.027,2905.0,411.0,6415763.0,10724553.0,96,0.5982312736017995,13
CZE,Czechia,2021-11-14,9199.0,19.027,2905.0,411.0,6419324.0,10724553.0,97,0.598563315412773,13
CZE,Czechia,2021-11-15,5670.0,19.027,2905.0,411.0,6433522.0,10724553.0,98,0.5998871934336097,14
CZE,Czechia,2021-11-16,11554.0,19.027,2905.0,411.0,6450039.0,10724553.0,99,0.6014273042428901,14
CZE,Czechia,2021-11-17,22585.0,19.027,2905.0,411.0,6453406.0,10724553.0,100,0.601741256721842,14
DNK,Denmark,2021-08-09,942.0,19.677,83.0,13.0,4283223.0,5813302.0,0,0.7367969185155012,0
DNK,Denmark,2021-08-10,1009.0,19.677,85.0,14.0,4293142.0,5813302.0,1,0.7385031777120817,0
DNK,Denmark,2021-08-11,1176.0,19.677,103.0,18.0,4299394.0,5813302.0,2,0.7395786422243331,0
DNK,Denmark,2021-08-12,1105.0,19.677,113.0,16.0,4305412.0,5813302.0,3,0.7406138542260492,0
DNK,Denmark,2021-08-13,1056.0,19.677,101.0,14.0,4311857.0,5813302.0,4,0.7417225184585284,0
DNK,Denmark,2021-08-14,927.0,19.677,94.0,16.0,4316188.0,5813302.0,5,0.7424675339419834,0
DNK,Denmark,2021-08-15,850.0,19.677,107.0,15.0,4320698.0,5813302.0,6,0.7432433408758051,0
DNK,Denmark,2021-08-16,964.0,19.677,117.0,15.0,4327963.0,5813302.0,7,0.7444930609144338,1
DNK,Denmark,2021-08-17,895.0,19.677,101.0,15.0,4335138.0,5813302.0,8,0.7457272992182412,1
DNK,Denmark,2021-08-18,1209.0,19.677,105.0,16.0,4340700.0,5813302.0,9,0.7466840704301961,1
DNK,Denmark,2021-08-19,998.0,19.677,116.0,15.0,4346893.0,5813302.0,10,0.7477493858051758,1
DNK,Denmark,2021-08-20,934.0,19.677,115.0,16.0,4351857.0,5813302.0,11,0.7486032894902072,1
DNK,Denmark,2021-08-21,1026.0,19.677,115.0,15.0,4356397.0,5813302.0,12,0.7493842570023026,1
DNK,Denmark,2021-08-22,720.0,19.677,124.0,20.0,4359436.0,5813302.0,13,0.7499070235814345,1
DNK,Denmark,2021-08-23,783.0,19.677,131.0,18.0,4365110.0,5813302.0,14,0.7508830609522781,2
DNK,Denmark,2021-08-24,1345.0,19.677,131.0,20.0,4370929.0,5813302.0,15,0.7518840411181116,2
DNK,Denmark,2021-08-25,992.0,19.677,133.0,21.0,4375890.0,5813302.0,16,0.7527374287453155,2
DNK,Denmark,2021-08-26,987.0,19.677,127.0,19.0,4380383.0,5813302.0,17,0.7535103113514487,2
DNK,Denmark,2021-08-27,936.0,19.677,126.0,19.0,4385021.0,5813302.0,18,0.7543081367525719,2
DNK,Denmark,2021-08-28,877.0,19.677,124.0,19.0,4387736.0,5813302.0,19,0.7547751690863471,2
DNK,Denmark,2021-08-29,742.0,19.677,129.0,19.0,4390143.0,5813302.0,20,0.7551892194831784,2
DNK,Denmark,2021-08-30,762.0,19.677,142.0,22.0,4394245.0,5813302.0,21,0.7558948425524771,3
DNK,Denmark,2021-08-31,845.0,19.677,147.0,21.0,4397915.0,5813302.0,22,0.7565261532946336,3
DNK,Denmark,2021-09-01,834.0,19.677,134.0,25.0,4400893.0,5813302.0,23,0.7570384266979421,3
DNK,Denmark,2021-09-02,699.0,19.677,132.0,25.0,4403808.0,5813302.0,24,0.7575398628868757,3
DNK,Denmark,2021-09-03,697.0,19.677,137.0,26.0,4406467.0,5813302.0,25,0.7579972621412064,3
DNK,Denmark,2021-09-04,444.0,19.677,121.0,26.0,4408300.0,5813302.0,26,0.7583125734737332,3
DNK,Denmark,2021-09-05,645.0,19.677,124.0,26.0,4410410.0,5813302.0,27,0.7586755341456543,3
DNK,Denmark,2021-09-06,466.0,19.677,125.0,26.0,4412565.0,5813302.0,28,0.759046235684986,4
DNK,Denmark,2021-09-07,460.0,19.677,123.0,26.0,4414809.0,5813302.0,29,0.7594322469398631,4
DNK,Denmark,2021-09-08,531.0,19.677,128.0,28.0,4417121.0,5813302.0,30,0.7598299555054941,4
DNK,Denmark,2021-09-09,596.0,19.677,132.0,28.0,4419068.0,5813302.0,31,0.7601648770354611,4
DNK,Denmark,2021-09-10,567.0,19.677,132.0,29.0,4421206.0,5813302.0,32,0.7605326542471044,4
DNK,Denmark,2021-09-11,397.0,19.677,124.0,32.0,4423031.0,5813302.0,33,0.7608465894254246,4
DNK,Denmark,2021-09-12,439.0,19.677,125.0,32.0,4424384.0,5813302.0,34,0.7610793315055712,4
DNK,Denmark,2021-09-13,265.0,19.677,125.0,30.0,4426291.0,5813302.0,35,0.7614073722645065,5
DNK,Denmark,2021-09-14,443.0,19.677,117.0,30.0,4428084.0,5813302.0,36,0.7617158028260015,5
DNK,Denmark,2021-09-15,399.0,19.677,116.0,28.0,4429830.0,5813302.0,37,0.7620161484815342,5
DNK,Denmark,2021-09-16,325.0,19.677,102.0,26.0,4431484.0,5813302.0,38,0.7623006683636941,5
DNK,Denmark,2021-09-17,340.0,19.677,105.0,24.0,4433095.0,5813302.0,39,0.762577791416995,5
DNK,Denmark,2021-09-18,341.0,19.677,97.0,23.0,4434218.0,5813302.0,40,0.7627709690637094,5
DNK,Denmark,2021-09-19,260.0,19.677,98.0,23.0,4435220.0,5813302.0,41,0.762943332378053,5
DNK,Denmark,2021-09-20,276.0,19.677,99.0,22.0,4436955.0,5813302.0,42,0.763241785821552,6
DNK,Denmark,2021-09-21,386.0,19.677,96.0,22.0,4438416.0,5813302.0,43,0.7634931059834841,6
DNK,Denmark,2021-09-22,371.0,19.677,89.0,22.0,4439895.0,5813302.0,44,0.7637475224923804,6
DNK,Denmark,2021-09-23,362.0,19.677,87.0,18.0,4441088.0,5813302.0,45,0.7639527414884002,6
DNK,Denmark,2021-09-24,406.0,19.677,87.0,17.0,4442266.0,5813302.0,46,0.7641553801952832,6
DNK,Denmark,2021-09-25,375.0,19.677,77.0,18.0,4443158.0,5813302.0,47,0.7643088213892896,6
DNK,Denmark,2021-09-26,372.0,19.677,85.0,17.0,4443986.0,5813302.0,48,0.7644512533496454,6
DNK,Denmark,2021-09-27,338.0,19.677,95.0,18.0,4445083.0,5813302.0,49,0.7646399584951892,7
DNK,Denmark,2021-09-28,476.0,19.677,93.0,15.0,4446300.0,5813302.0,50,0.7648493059538279,7
DNK,Denmark,2021-09-29,565.0,19.677,89.0,16.0,4447569.0,5813302.0,51,0.765067598414808,7
DNK,Denmark,2021-09-30,447.0,19.677,93.0,18.0,4448671.0,5813302.0,52,0.7652571636567307,7
DNK,Denmark,2021-10-01,449.0,19.677,83.0,15.0,4449698.0,5813302.0,53,0.7654338274529691,7
DNK,Denmark,2021-10-02,458.0,19.677,85.0,12.0,4450406.0,5813302.0,54,0.7655556171002298,7
DNK,Denmark,2021-10-03,382.0,19.677,82.0,12.0,4450847.0,5813302.0,55,0.765631477600854,7
DNK,Denmark,2021-10-04,380.0,19.677,86.0,12.0,4451624.0,5813302.0,56,0.7657651365781444,8
DNK,Denmark,2021-10-05,501.0,19.677,87.0,13.0,4452817.0,5813302.0,57,0.7659703555741643,8
DNK,Denmark,2021-10-06,578.0,19.677,95.0,11.0,4454165.0,5813302.0,58,0.7662022375579318,8
DNK,Denmark,2021-10-07,617.0,19.677,98.0,11.0,4455073.0,5813302.0,59,0.766358431060351,8
DNK,Denmark,2021-10-08,711.0,19.677,88.0,14.0,4456152.0,5813302.0,60,0.7665440398589304,8
DNK,Denmark,2021-10-09,633.0,19.677,77.0,17.0,4456888.0,5813302.0,61,0.7666706460459133,8
DNK,Denmark,2021-10-10,544.0,19.677,83.0,15.0,4457326.0,5813302.0,62,0.7667459904887102,8
DNK,Denmark,2021-10-11,585.0,19.677,89.0,17.0,4458081.0,5813302.0,63,0.7668758650419332,9
DNK,Denmark,2021-10-12,604.0,19.677,89.0,17.0,4459233.0,5813302.0,64,0.7670740312476455,9
DNK,Denmark,2021-10-13,805.0,19.677,91.0,18.0,4460362.0,5813302.0,65,0.7672682410100147,9
DNK,Denmark,2021-10-14,778.0,19.677,90.0,16.0,4461200.0,5813302.0,66,0.7674123931631283,9
DNK,Denmark,2021-10-15,718.0,19.677,105.0,14.0,4462251.0,5813302.0,67,0.7675931854219856,9
DNK,Denmark,2021-10-16,753.0,19.677,110.0,15.0,4462917.0,5813302.0,68,0.7677077502596631,9
DNK,Denmark,2021-10-17,609.0,19.677,120.0,15.0,4463277.0,5813302.0,69,0.7677696771989482,9
DNK,Denmark,2021-10-18,752.0,19.677,121.0,13.0,4464066.0,5813302.0,70,0.7679054004075481,10
DNK,Denmark,2021-10-19,790.0,19.677,120.0,15.0,4465209.0,5813302.0,71,0.7681020184397783,10
DNK,Denmark,2021-10-20,1139.0,19.677,126.0,11.0,4466402.0,5813302.0,72,0.7683072374357981,10
DNK,Denmark,2021-10-21,1323.0,19.677,132.0,14.0,4467540.0,5813302.0,73,0.7685029953716493,10
DNK,Denmark,2021-10-22,1323.0,19.677,144.0,16.0,4468770.0,5813302.0,74,0.7687145790808735,10
DNK,Denmark,2021-10-23,1351.0,19.677,156.0,16.0,4469441.0,5813302.0,75,0.7688300040149298,10
DNK,Denmark,2021-10-24,1427.0,19.677,167.0,19.0,4469967.0,5813302.0,76,0.7689204861539964,10
DNK,Denmark,2021-10-25,1426.0,19.677,186.0,20.0,4471089.0,5813302.0,77,0.7691134917814351,11
DNK,Denmark,2021-10-26,1378.0,19.677,195.0,22.0,4472646.0,5813302.0,78,0.7693813257938431,11
DNK,Denmark,2021-10-27,1942.0,19.677,200.0,23.0,4474382.0,5813302.0,79,0.769679951256618,11
DNK,Denmark,2021-10-28,2007.0,19.677,212.0,24.0,4476044.0,5813302.0,80,0.7699658472929842,11
DNK,Denmark,2021-10-29,1877.0,19.677,221.0,28.0,4477637.0,5813302.0,81,0.7702398739993209,11
DNK,Denmark,2021-10-30,1742.0,19.677,219.0,26.0,4478684.0,5813302.0,82,0.7704199781810751,11
DNK,Denmark,2021-10-31,1595.0,19.677,233.0,24.0,4479306.0,5813302.0,83,0.7705269741706177,11
DNK,Denmark,2021-11-01,1535.0,19.677,248.0,29.0,4481024.0,5813302.0,84,0.7708225032864283,12
DNK,Denmark,2021-11-02,2070.0,19.677,255.0,32.0,4482949.0,5813302.0,85,0.7711536403923278,12
DNK,Denmark,2021-11-03,2075.0,19.677,264.0,30.0,4485197.0,5813302.0,86,0.7715403397243081,12
DNK,Denmark,2021-11-04,2720.0,19.677,246.0,31.0,4486924.0,5813302.0,87,0.7718374170136009,12
DNK,Denmark,2021-11-05,2318.0,19.677,263.0,35.0,4489131.0,5813302.0,88,0.7722170635552738,12
DNK,Denmark,2021-11-06,2145.0,19.677,277.0,36.0,4490677.0,5813302.0,89,0.7724830053556482,12
DNK,Denmark,2021-11-07,2445.0,19.677,282.0,40.0,4491549.0,5813302.0,90,0.7726330061641388,12
DNK,Denmark,2021-11-08,2369.0,19.677,282.0,40.0,4494010.0,5813302.0,91,0.7730563456018628,13
DNK,Denmark,2021-11-09,2666.0,19.677,282.0,40.0,4498923.0,5813302.0,92,0.7739014763038287,13
DNK,Denmark,2021-11-10,3105.0,19.677,282.0,40.0,4504218.0,5813302.0,93,0.7748123183691472,13
DNK,Denmark,2021-11-11,2151.0,19.677,282.0,40.0,4508479.0,5813302.0,94,0.7755452925032967,13
DNK,Denmark,2021-11-12,4593.0,19.677,282.0,40.0,4512782.0,5813302.0,95,0.7762854914470296,13
DNK,Denmark,2021-11-13,3073.0,19.677,282.0,40.0,4515954.0,5813302.0,96,0.7768311365898417,13
DNK,Denmark,2021-11-14,3259.0,19.677,282.0,40.0,4518315.0,5813302.0,97,0.7772372740999866,13
DNK,Denmark,2021-11-15,3746.0,19.677,282.0,40.0,4523494.0,5813302.0,98,0.7781281619293131,14
DNK,Denmark,2021-11-16,3981.0,19.677,282.0,40.0,4527858.0,5813302.0,99,0.7788788540488693,14
DNK,Denmark,2021-11-17,3960.0,19.677,282.0,40.0,4527858.0,5813302.0,100,0.7788788540488693,14
FRA,France,2021-08-09,7218.0,19.718,9022.0,1667.0,45210447.0,67564251.0,0,0.6691474608369447,0
FRA,France,2021-08-10,28892.0,19.718,9153.0,1712.0,45513696.0,67564251.0,1,0.6736357663463183,0
FRA,France,2021-08-11,32794.0,19.718,9233.0,1745.0,45790589.0,67564251.0,2,0.6777339839081469,0
FRA,France,2021-08-12,29671.0,19.718,9465.0,1807.0,46059724.0,67564251.0,3,0.6817173774338148,0
FRA,France,2021-08-13,27747.0,19.718,9546.0,1831.0,46309791.0,67564251.0,4,0.6854185507066451,0
FRA,France,2021-08-14,24427.0,19.718,9648.0,1837.0,46454008.0,67564251.0,5,0.6875530670798082,0
FRA,France,2021-08-15,21269.0,19.718,9798.0,1852.0,46491962.0,67564251.0,6,0.6881148138532609,0
FRA,France,2021-08-16,13397.0,19.718,10151.0,1908.0,46676211.0,67564251.0,7,0.6908418329095367,1
FRA,France,2021-08-17,25123.0,19.718,10219.0,1953.0,46890004.0,67564251.0,8,0.6940061246294287,1
FRA,France,2021-08-18,30027.0,19.718,10336.0,2054.0,47086980.0,67564251.0,9,0.6969215125318269,1
FRA,France,2021-08-19,25389.0,19.718,10392.0,2049.0,47277239.0,67564251.0,10,0.6997374839543474,1
FRA,France,2021-08-20,22948.0,19.718,10515.0,2091.0,47461540.0,67564251.0,11,0.702465272648401,1
FRA,France,2021-08-21,22713.0,19.718,10463.0,2106.0,47565454.0,67564251.0,12,0.7040032753415708,1
FRA,France,2021-08-22,17300.0,19.718,10651.0,2128.0,47597009.0,67564251.0,13,0.7044703122661716,1
FRA,France,2021-08-23,7911.0,19.718,11007.0,2215.0,47736699.0,67564251.0,14,0.7065378257504845,2
FRA,France,2021-08-24,25914.0,19.718,11066.0,2221.0,47897776.0,67564251.0,15,0.7089218823723806,2
FRA,France,2021-08-25,23706.0,19.718,11171.0,2239.0,48047106.0,67564251.0,16,0.711132074860121,2
FRA,France,2021-08-26,19683.0,19.718,11104.0,2261.0,48188437.0,67564251.0,17,0.7132238763366148,2
FRA,France,2021-08-27,457.0,19.718,11162.0,2270.0,48335239.0,67564251.0,18,0.7153966525877716,2
FRA,France,2021-08-28,35631.0,19.718,11052.0,2259.0,48425161.0,67564251.0,19,0.7167275635158007,2
FRA,France,2021-08-29,13630.0,19.718,11092.0,2276.0,48452079.0,67564251.0,20,0.7171259694716368,2
FRA,France,2021-08-30,7688.0,19.718,11245.0,2290.0,48568132.0,67564251.0,21,0.718843638183749,3
FRA,France,2021-08-31,24.0,19.718,11120.0,2292.0,48695841.0,67564251.0,22,0.7207338241639059,3
FRA,France,2021-09-01,33129.0,19.718,11119.0,2294.0,48826826.0,67564251.0,23,0.7226724973240657,3
FRA,France,2021-09-02,14154.0,19.718,10934.0,2275.0,48933874.0,67564251.0,24,0.7242568854940759,3
FRA,France,2021-09-03,15224.0,19.718,10816.0,2259.0,49049671.0,67564251.0,25,0.725970765220205,3
FRA,France,2021-09-04,13336.0,19.718,10654.0,2223.0,49138424.0,67564251.0,26,0.7272843740989595,3
FRA,France,2021-09-05,10410.0,19.718,10644.0,2217.0,49159379.0,67564251.0,27,0.7275945233226963,3
FRA,France,2021-09-06,3050.0,19.718,10757.0,2249.0,49231727.0,67564251.0,28,0.7286653262832736,4
FRA,France,2021-09-07,14541.0,19.718,10646.0,2259.0,49307083.0,67564251.0,29,0.729780649829153,4
FRA,France,2021-09-08,5931.0,19.718,10438.0,2224.0,49393797.0,67564251.0,30,0.731064080026581,4
FRA,France,2021-09-09,18120.0,19.718,10323.0,2195.0,49467438.0,67564251.0,31,0.7321540203265186,4
FRA,France,2021-09-10,10017.0,19.718,10115.0,2151.0,49560591.0,67564251.0,32,0.7335327524018582,4
FRA,France,2021-09-11,9749.0,19.718,10018.0,2131.0,49626088.0,67564251.0,33,0.7345021555852074,4
FRA,France,2021-09-12,7979.0,19.718,10012.0,2129.0,49638503.0,67564251.0,34,0.7346859066046628,4
FRA,France,2021-09-13,2318.0,19.718,9986.0,2103.0,49701538.0,67564251.0,35,0.7356188703993773,5
FRA,France,2021-09-14,14456.0,19.718,9739.0,2000.0,49773179.0,67564251.0,36,0.7366792092463217,5
FRA,France,2021-09-15,383.0,19.718,9555.0,1959.0,49847184.0,67564251.0,37,0.7377745370107041,5
FRA,France,2021-09-16,14384.0,19.718,9297.0,1952.0,49909639.0,67564251.0,38,0.7386989163840505,5
FRA,France,2021-09-17,7756.0,19.718,9070.0,1891.0,49983402.0,67564251.0,39,0.7397906623726207,5
FRA,France,2021-09-18,7972.0,19.718,8912.0,1837.0,50031025.0,67564251.0,40,0.7404955173705693,5
FRA,France,2021-09-19,5944.0,19.718,8887.0,1832.0,50038675.0,67564251.0,41,0.7406087429282684,5
FRA,France,2021-09-20,1547.0,19.718,8845.0,1805.0,50081077.0,67564251.0,42,0.7412363233331781,6
FRA,France,2021-09-21,8776.0,19.718,8594.0,1744.0,50125944.0,67564251.0,43,0.741900387528902,6
FRA,France,2021-09-22,7125.0,19.718,8414.0,1656.0,50173458.0,67564251.0,44,0.7426036292476623,6
FRA,France,2021-09-23,7307.0,19.718,8237.0,1609.0,50215738.0,67564251.0,45,0.7432294039639394,6
FRA,France,2021-09-24,6675.0,19.718,8107.0,1586.0,50267199.0,67564251.0,46,0.743991064150182,6
FRA,France,2021-09-25,5370.0,19.718,7980.0,1571.0,50301765.0,67564251.0,47,0.7445026660622642,6
FRA,France,2021-09-26,4932.0,19.718,7994.0,1577.0,50307008.0,67564251.0,48,0.7445802662712859,6
FRA,France,2021-09-27,1503.0,19.718,7980.0,1571.0,50340475.0,67564251.0,49,0.7450756021849484,7
FRA,France,2021-09-28,7224.0,19.718,7801.0,1524.0,50376254.0,67564251.0,50,0.7456051573782709,7
FRA,France,2021-09-29,6238.0,19.718,7726.0,1466.0,50419820.0,67564251.0,51,0.7462499658288227,7
FRA,France,2021-09-30,5456.0,19.718,7565.0,1414.0,50455294.0,67564251.0,52,0.7467750068005639,7
FRA,France,2021-10-01,5126.0,19.718,7410.0,1355.0,50511143.0,67564251.0,53,0.7476016125746735,7
FRA,France,2021-10-02,5261.0,19.718,7294.0,1325.0,50548542.0,67564251.0,54,0.7481551449449206,7
FRA,France,2021-10-03,3799.0,19.718,7308.0,1326.0,50553538.0,67564251.0,55,0.7482290893744977,7
FRA,France,2021-10-04,1293.0,19.718,7299.0,1328.0,50585205.0,67564251.0,56,0.7486977839804663,8
